,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
988,4878,PRIMGHAR,8596.51,95.5167777778,71,17.2607936508,51245,580.85,6.45388888889,31.9343333333,1207.16,2637.58,2015-09-16,2015-09-16
989,4879,SIOUX CITY,28214.6,127.092792793,97,18.3381784824,51106,2029.03,9.13977477477,42.4377927928,5199.24,1162.96,2015-01-06,2016-03-22
990,4880,ANITA,1202.34,109.303636364,15,15.28995671,50020,116.1,10.5545454545,36.4636363636,171.6,5495.59,2015-01-14,2016-03-16
991,4881,COON RAPIDS,6899.61,81.1718823529,14,16.040022409,50058,556.95,6.55235294118,27.2008235294,2194.13,1619.72,2015-02-04,2016-02-24
992,4882,ST CHARLES,2397.16,114.15047619,61,13.1393197279,50240,217.8,10.3714285714,38.4257142857,1168.32,2287.78,2015-02-05,2016-03-31
993,4883,SIGOURNEY,3577.9,40.2011235955,54,14.7417576244,52591,319.49,3.5897752809,13.4492134831,571.81,1091.66,2015-02-24,2016-03-22
994,4884,SIOUX CITY,3927.86,115.525294118,97,17.9396498599,51106,319.25,9.38970588235,38.5332352941,547.08,769.29,2015-01-06,2016-03-29
995,4885,ZWINGLE,4598.41,114.96025,49,17.3055616367,52079,372.74,9.3185,38.46575,1263.88,1616.06,2015-01-13,2016-03-08
996,4887,WEST DES MOINES,3571.51,127.553928571,77,16.3612585034,50266,232.9,8.31785714286,42.5335714286,903.55,579.26,2015-01-15,2016-03-10
997,4888,SERGEANT BLUFF,10512.23,74.554822695,97,20.5718971631,51054,582.27,4.12957446809,24.8692198582,2029.41,1916.99,2015-01-06,2016-03-15
998,4890,URBANDALE,2874.02,92.7103225806,77,16.2792319508,50323,200.3,6.46129032258,31.0503225806,992.64,2710.4,2015-01-07,2016-02-17
999,4891,SIBLEY,19374.02,95.4385221675,72,17.0029858513,51249,1423.05,7.01009852217,31.9245320197,5302.66,270.65,2015-01-12,2016-03-14
1000,4892,DAVENPORT,13617.19,49.6977737226,82,21.7772308732,52802,769.36,2.80788321168,16.5813138686,3957.7,974.5,2015-01-07,2016-02-24
1001,4893,WEST DES MOINES,5457.69,82.6922727273,77,15.3267388167,50265,418.35,6.33863636364,27.6036363636,1416.45,2690.5,2015-02-10,2016-03-28
1002,4895,CEDAR RAPIDS,10318.85,75.3200729927,57,23.7201773137,52402,564.91,4.12343065693,25.1416058394,2086.32,221.45,2015-03-16,2016-03-14
1003,4896,HARPERS FERRY,3221.71,74.9234883721,3,18.2253068718,52146,222.86,5.18279069767,25.1220930233,60.12,663.83,2015-01-05,2016-03-28
1004,4897,BURLINGTON,22729.56,134.49443787,29,19.7099380107,52601,1321.75,7.82100591716,44.8880473373,3934.74,1037.91,2015-01-15,2016-03-31
1005,4898,BURLINGTON,7751.86,107.664722222,29,25.0535648148,52601,356.1,4.94583333333,35.91,2246.45,1064.08,2015-01-15,2016-03-09
1006,4899,GRAETTINGER,5277.36,68.5371428571,74,14.538961039,51342,454.75,5.90584415584,22.8787012987,982.62,558.24,2015-01-13,2016-03-30
1007,4900,WATERLOO,14796.63,76.2712886598,7,21.1774963786,50703,801.63,4.13211340206,25.4455154639,3186.4,1387.8,2015-01-15,2016-03-31
1008,4901,POLK CITY,20201.87,134.679133333,77,15.0877714286,50226,1716.0,11.44,45.2297333333,4730.81,883.37,2015-01-12,2016-03-28
1009,4902,WATERLOO,10655.42,88.7951666667,7,21.2972152523,50703,570.93,4.75775,29.6186666667,1582.45,429.54,2015-01-05,2016-03-21
1010,4904,LARCHWOOD,6719.35,48.690942029,60,15.7907067488,51241,620.55,4.49673913043,16.2941304348,1625.67,763.95,2015-01-13,2016-03-31
1011,4905,ROCKWELL CITY,2906.29,46.1315873016,13,10.1752324263,50579,325.62,5.16857142857,15.4141269841,456.41,511.56,2015-01-08,2016-03-31
1012,4907,CEDAR FALLS,7768.07,80.9173958333,7,16.7636568094,50613,630.28,6.56541666667,27.0305208333,2413.94,423.66,2015-01-08,2016-03-24
1013,4908,ELKADER,5887.23,72.6818518519,22,16.4066805904,52043,549.63,6.78555555556,24.8698765432,1438.6,2259.59,2015-01-08,2016-03-17
1014,4909,ROCK VALLEY,9541.14,125.541315789,84,15.1816353383,51247,754.9,9.93289473684,41.9882894737,1514.85,285.88,2015-01-06,2016-03-29
1015,4910,WATERLOO,13091.73,113.841130435,7,21.3198498965,50702,708.82,6.16365217391,37.995826087,4747.89,976.56,2015-01-05,2016-03-28
1016,4911,PRINCETON,2199.21,64.6826470588,82,14.7675770308,52768,221.29,6.50852941176,21.5691176471,313.78,2143.11,2015-01-08,2016-03-24
1017,4912,ELDRIDGE,3134.61,104.487,82,17.2783809524,52748,219.9,7.33,35.047,296.32,860.16,2015-01-12,2016-03-28
1018,4914,CEDAR FALLS,9152.07,99.4790217391,7,14.4354244306,50613,755.55,8.2125,33.2291304348,1619.94,523.08,2015-01-06,2016-03-29
1019,4915,BETTENDORF,1359.54,79.9729411765,82,18.4701625976,52722,84.31,4.95941176471,26.6958823529,257.04,691.03,2015-01-28,2015-12-22
1020,4917,PERRY,2218.52,50.4209090909,25,15.3011078823,50220,200.09,4.5475,16.8475,622.3,2549.16,2015-01-06,2015-03-31
1021,4919,ALTOONA,3954.84,104.074736842,77,16.317587586,50009,285.51,7.51342105263,34.8163157895,587.89,1279.5,2015-01-22,2016-03-24
1022,4921,CEDAR RAPIDS,4792.44,69.4556521739,57,19.2927387927,52404,316.46,4.58637681159,23.1715942029,1189.8,309.11,2015-01-28,2016-02-17
1023,4923,AURELIA,1502.82,166.98,18,12.0692063492,51005,139.5,15.5,56.4733333333,79.2,308.88,2015-01-07,2016-03-30
1024,4924,NASHUA,4879.24,82.6989830508,19,16.0970702179,50658,385.55,6.53474576271,27.6108474576,1213.62,2767.47,2015-01-05,2016-03-28
1025,4925,URBANDALE,2968.25,76.108974359,77,16.4923934222,50266,195.86,5.02205128205,25.5364102564,413.78,3969.17,2015-01-06,2016-03-29
1026,4926,DES MOINES,4033.2,52.3792207792,77,23.8061750155,50322,200.0,2.5974025974,17.4681818182,556.72,771.04,2015-02-04,2016-02-17
1027,4927,WEST DES MOINES,2158.74,41.5142307692,77,17.0818276879,50265,150.6,2.89615384615,13.8830769231,500.31,1900.06,2015-01-27,2016-03-22
1028,4929,ADEL,528.24,132.06,25,12.9866666667,50003,45.0,11.25,44.04,342.0,1975.29,2015-01-06,2016-03-29
1029,4930,BOONE,2837.16,157.62,8,15.3695238095,50036,221.2,12.2888888889,52.9966666667,535.68,1641.66,2015-01-15,2016-02-04
1030,4932,CEDAR FALLS,9197.58,104.517954545,7,15.1874715909,50613,711.81,8.08875,35.0754545455,2308.51,632.34,2015-01-14,2016-02-29
1031,4933,BURLINGTON,2150.76,126.515294118,29,18.1319327731,52601,164.7,9.68823529412,42.1905882353,977.04,1159.51,2015-01-13,2016-03-22
1032,4934,SPRINGVILLE,3820.14,181.911428571,57,12.4493424036,52336,361.5,17.2142857143,62.0514285714,701.1,544.2,2015-01-05,2016-03-31
1033,4935,WATERLOO,28466.11,222.391484375,7,24.2074634194,50703,1706.66,13.33328125,74.24453125,3928.69,2279.52,2015-01-15,2016-03-30
1034,4937,SHENANDOAH,2003.36,117.844705882,73,15.1319327731,51601,179.85,10.5794117647,39.6582352941,543.12,4032.16,2015-01-05,2015-07-13
1035,4938,HAZLETON,3370.78,124.843703704,10,14.9930335097,50641,251.9,9.32962962963,41.6318518519,872.8,1038.92,2015-01-21,2016-03-30
1036,4940,CAMBRIDGE,1425.39,38.5240540541,77,15.8076118848,50046,110.46,2.98540540541,12.9275675676,323.36,6395.25,2015-01-07,2016-03-30
1037,4941,URBANDALE,6832.39,80.3810588235,77,15.3574789916,50322,482.05,5.67117647059,26.8924705882,1891.17,1702.39,2015-01-21,2016-03-09
1038,4942,DES MOINES,3511.18,113.263870968,77,15.9862365591,50309,249.6,8.05161290323,37.7825806452,696.6,60.12,2015-01-08,2016-03-24
1039,4943,ELDON,3206.83,97.1766666667,90,15.4986580087,52554,238.5,7.22727272727,32.4075757576,654.18,22808.55,2015-01-08,2016-03-31
1040,4944,MARTENSDALE,2233.98,131.410588235,91,19.6735014006,50160,121.5,7.14705882353,43.8247058824,270.72,1690.07,2015-01-07,2016-03-30
1041,4945,OSAGE,12057.11,34.5475931232,66,16.6599101622,50461,907.22,2.59948424069,11.5350429799,3152.48,5369.7,2015-01-26,2016-03-21
1042,4947,CEDAR FALLS,17109.81,48.3327966102,7,18.2575367591,50647,1199.06,3.38717514124,16.1433333333,3181.19,1331.76,2015-01-07,2016-03-16
1043,4948,WHEATLAND,894.04,47.0547368421,23,16.6436779449,52777,78.12,4.11157894737,15.77,324.53,5958.03,2015-01-05,2016-03-14
1044,4949,DAVENPORT,5017.54,76.0233333333,82,16.4201197768,52802,425.96,6.45393939394,25.4068181818,1180.06,1701.81,2015-01-21,2016-02-17
1045,4950,CEDAR RAPIDS,4532.63,82.4114545455,57,17.2257298965,52403,306.89,5.57981818182,27.4881818182,1063.04,1295.76,2015-01-08,2016-03-31
1046,4952,DAVENPORT,8550.78,140.176721311,82,21.0132084309,52804,465.3,7.62786885246,46.7595081967,1639.58,1057.26,2015-01-20,2016-03-29
1047,4953,LOST NATION,2555.05,106.460416667,23,20.4954712302,52254,170.27,7.09458333333,35.5041666667,806.78,410.88,2015-01-15,2016-02-29
1048,4956,CEDAR RAPIDS,7224.64,84.9957647059,57,20.6676148459,52405,467.77,5.50317647059,28.3721176471,1591.71,1214.88,2015-01-14,2016-03-16
1049,4957,WALL LAKE,1712.64,171.264,81,17.7476190476,51466,103.5,10.35,57.312,297.0,188.4,2015-02-04,2016-03-24
1050,4958,CEDAR FALLS,11312.56,57.4241624365,7,18.4214554741,50613,768.63,3.9016751269,19.2185279188,2239.2,1907.1,2015-02-03,2016-03-22
1051,4959,CEDAR FALLS,26035.06,150.491676301,7,17.2291038843,50613,1897.2,10.9664739884,50.4776300578,4118.95,5891.12,2015-02-23,2015-11-16
1052,4960,AMES,4769.37,183.437307692,85,14.9165384615,50010,493.5,18.9807692308,61.1769230769,807.17,318.09,2015-01-12,2016-03-21
1053,4962,DAVENPORT,34468.97,247.978201439,82,20.7101336074,52803,2257.15,16.2384892086,82.7030215827,5823.46,11571.75,2015-02-09,2016-03-14
1054,4967,BLUE GRASS,8644.12,24.9110086455,82,16.0138642264,52726,697.83,2.01103746398,8.32541786744,1046.51,419.22,2015-02-02,2016-03-07
1055,4968,BROOKLYN,994.74,124.3425,79,13.3658333333,52211,87.0,10.875,41.475,55.32,1252.08,2015-01-05,2016-03-14
1056,4969,CLEAR LAKE,59746.53,130.450938865,17,20.4094115201,50428,4024.75,8.78766375546,43.5851310044,10599.38,2421.46,2015-02-11,2015-12-02
1057,4970,WEST LIBERTY,6050.11,40.3340666667,70,17.7156256341,52776,478.31,3.18873333333,13.4704666667,1121.65,811.8,2015-01-07,2016-03-30
1058,4971,PLEASANT HILL,20142.38,214.280638298,77,18.5581724179,50327,1887.95,20.0845744681,72.4365957447,2352.25,64.8,2015-01-14,2016-03-23
1059,4972,MONONA,5796.74,50.4064347826,22,15.1062443064,52159,450.75,3.91956521739,16.8325217391,809.5,6011.06,2015-01-08,2016-03-31
1060,4973,WEST UNION,18474.4,98.7935828877,33,14.5229879512,52175,1772.13,9.47663101604,33.276631016,2378.18,4200.34,2015-01-06,2016-03-29
1061,4974,DES MOINES,4640.72,84.3767272727,77,21.2449199134,50317,272.54,4.95527272727,28.1445454545,835.64,860.54,2015-01-05,2016-03-14
1062,4978,WATERLOO,9250.67,126.721506849,7,19.4375994781,50702,571.95,7.83493150685,42.364109589,3287.37,2564.41,2015-01-06,2016-03-28
1063,4979,CEDAR RAPIDS,31883.49,113.869607143,57,23.8985713019,52402,1262.79,4.50996428571,37.96825,6794.03,4683.55,2015-01-05,2016-03-07
1064,4980,WASHBURN,1864.14,155.345,7,18.5888888889,50702,141.75,11.8125,52.145,252.84,2351.94,2015-01-05,2015-02-23
1065,4981,TRAER,2824.86,201.775714286,86,17.4014285714,50675,178.3,12.7357142857,67.3014285714,252.84,2563.8,2015-02-03,2016-03-01
1066,4982,ALTA,1731.36,133.181538462,11,12.5223443223,51002,143.25,11.0192307692,44.4184615385,490.98,1295.94,2015-01-13,2016-03-29
1067,4984,MUSCATINE,7833.09,38.5866502463,70,20.846166878,52761,519.62,2.5597044335,12.8860591133,2149.08,748.34,2015-01-08,2016-03-28
1068,4986,FLOYD,15528.97,149.317019231,34,16.6792060681,50435,1043.62,10.0348076923,49.9729807692,5967.09,1570.59,2015-01-05,2016-03-21
1069,4987,AMES,3417.01,31.9346728972,85,16.9957343731,50010,252.49,2.35971962617,10.6621495327,1298.68,902.55,2015-01-06,2016-03-29
1070,4988,CEDAR FALLS,49640.33,56.4736405006,7,23.1522559274,50613,2780.32,3.16304891923,18.8893970421,7959.26,1046.15,2015-01-06,2016-03-29
1071,4989,IOWA CITY,1612.36,84.8610526316,52,13.5227568922,52240,161.8,8.51578947368,28.4257894737,321.28,2930.06,2015-01-13,2016-03-30
1072,4991,ELKADER,1762.54,110.15875,22,12.5505357143,52043,181.35,11.334375,36.735,446.08,2197.3,2015-01-26,2016-03-21
1073,4993,KEOKUK,9309.45,105.789204545,56,16.1734902597,52632,659.25,7.49147727273,35.3548863636,2267.28,2391.28,2015-01-08,2015-11-24
1074,4995,HARLAN,4455.28,79.5585714286,83,13.5755367094,51537,405.05,7.23303571429,26.5421428571,1003.14,5663.0,2015-01-15,2016-03-31
1075,4996,DUBUQUE,756.42,126.07,31,20.4105555556,52001,42.0,7.0,42.0466666667,157.84,1467.77,2015-01-05,2016-03-28
1076,4997,DES MOINES,21706.63,133.169509202,77,15.9871487,50309,1831.45,11.2358895706,44.4954601227,5399.17,732.96,2015-01-14,2016-03-30
1077,4998,LAKE CITY,9881.33,102.930520833,13,13.0354265873,51449,888.75,9.2578125,34.4246875,2333.28,412.56,2015-01-05,2016-03-28
1078,4999,CLARKSVILLE,2373.52,74.1725,12,16.7160863095,50619,186.39,5.8246875,24.819375,562.27,477.12,2015-01-13,2016-03-15
1079,5001,INDEPENDENCE,15661.33,58.0049259259,10,18.9515053522,50644,1124.52,4.16488888889,19.3459259259,2457.92,4128.76,2015-01-07,2016-03-30
1080,5003,DAVENPORT,23966.65,148.861180124,82,24.4056906241,52804,1384.59,8.5999378882,49.6554658385,3376.2,2136.23,2015-01-08,2015-04-09
1081,5004,IDA GROVE,14350.01,97.6191156463,47,13.1237512148,51445,1290.25,8.77721088435,32.6366666667,3497.01,6417.21,2015-01-06,2016-03-15
1082,5005,LAURENS,9635.34,69.8213043478,76,12.4009256384,50554,986.87,7.15123188406,23.3802898551,3127.37,1372.56,2015-01-06,2016-03-29
1083,5007,DENVER,9702.39,103.216914894,9,12.9034549139,50622,899.25,9.5664893617,34.8003191489,2068.74,4670.17,2015-01-05,2016-03-28
1084,5009,CORALVILLE,4052.89,101.32225,52,31.444,52241,159.0,3.975,33.80725,796.69,542.76,2015-01-15,2016-03-31
1085,5010,SAC CITY,7581.09,59.6936220472,81,13.1458230221,50583,743.55,5.85472440945,20.0092913386,1522.5,1821.99,2015-01-06,2016-03-29
1086,5011,WILLIAMSBURG,4606.07,76.7678333333,48,20.5390674603,52361,285.56,4.75933333333,25.7651666667,1072.35,896.28,2015-01-28,2016-03-09
1087,5012,PERRY,3768.17,49.5811842105,8,22.1513157895,50220,302.14,3.97552631579,16.6026315789,1448.91,657.3,2015-01-12,2016-03-28
1088,5013,BETTENDORF,8765.72,84.2857692308,82,14.898040293,52722,728.75,7.00721153846,28.1498076923,2826.17,1890.24,2015-01-05,2016-03-28
1089,5014,IOWA CITY,5370.07,99.4457407407,52,32.3881830269,52240,199.49,3.69425925926,33.1548148148,808.31,3028.88,2015-01-06,2016-03-29
1090,5017,LANSING,8060.58,68.31,3,13.9482828894,52151,748.85,6.34618644068,22.8729661017,1257.2,2936.58,2015-01-08,2016-03-31
1091,5018,DAVENPORT,19538.85,100.715721649,82,21.0281949981,52802,1201.66,6.19412371134,33.5944329897,5013.51,764.02,2015-01-06,2016-03-29
1092,5022,WEST DES MOINES,6545.47,76.1101162791,77,17.8109123843,50265,428.03,4.97709302326,25.428255814,1184.83,1945.9,2015-01-08,2016-03-31
1093,5023,CEDAR RAPIDS,1525.44,117.341538462,57,14.8184615385,52404,114.9,8.83846153846,39.1384615385,179.88,1173.36,2015-01-06,2016-03-29
1094,5024,CEDAR RAPIDS,1473.48,98.232,57,12.7622222222,52404,124.5,8.3,32.808,252.48,99.18,2015-01-07,2016-03-30
1095,5025,CEDAR RAPIDS,2051.52,113.973333333,57,14.04,52403,157.5,8.75,38.0133333333,397.68,1206.52,2015-01-07,2016-03-30
1096,5027,SIOUX CITY,11906.43,212.614821429,97,30.1691751701,51101,544.5,9.72321428571,70.9621428571,1718.87,2815.05,2015-01-12,2016-03-21
1097,5028,STORM LAKE,9854.93,161.556229508,11,22.5675117096,50588,572.4,9.38360655738,53.938852459,1994.04,1519.15,2015-01-13,2016-03-29
1098,5029,DAVENPORT,30094.57,139.326712963,82,22.8723098545,52806,1603.14,7.42194444444,46.4957407407,6166.71,404.46,2015-01-05,2016-03-28
1099,5031,RAYMOND,6025.64,50.6356302521,7,19.6352286178,50667,376.57,3.16445378151,16.8861344538,1060.21,11001.31,2015-01-08,2016-03-10
1100,5034,MASON CITY,19995.27,113.609488636,17,17.2263149351,50401,1298.87,7.37994318182,37.9236931818,3923.51,1295.7,2015-02-05,2016-03-24
1101,5035,COUNCIL BLUFFS,1016.58,112.953333333,78,20.8325925926,51503,50.55,5.61666666667,37.66,162.0,971.38,2015-01-07,2016-03-30
1102,5037,JEFFERSON,7412.71,57.0208461538,37,19.8963965201,50129,479.17,3.68592307692,19.0726153846,2293.74,246.75,2015-01-13,2016-03-09
1103,5039,SOLON,3498.42,134.554615385,52,14.8424542125,52333,286.5,11.0192307692,45.1915384615,1505.16,1701.02,2015-01-15,2016-03-10
1104,5040,WILTON,2133.84,112.307368421,70,16.2387218045,52778,140.24,7.38105263158,37.4552631579,591.84,377.52,2015-01-07,2016-03-16
1105,5041,MONTEZUMA,2232.62,93.0258333333,79,17.2084920635,50171,169.5,7.0625,31.1458333333,229.44,646.79,2015-01-06,2015-08-04
1106,5042,DUBUQUE,10852.72,117.964347826,31,22.0867805383,52001,570.55,6.20163043478,39.3435869565,1823.18,3456.08,2015-01-21,2016-03-30
1107,5043,WATERLOO,14515.63,100.107793103,7,17.1917487685,50702,1007.72,6.94979310345,33.4252413793,3173.26,705.84,2015-01-27,2016-03-08
1108,5044,CRESCENT,2109.99,95.9086363636,78,18.9989772727,51526,144.14,6.55181818182,32.1104545455,682.08,576.17,2015-01-20,2016-03-29
1109,5045,SIOUX CITY,6600.6,104.771428571,97,15.9999017385,51103,487.5,7.7380952381,34.9449206349,1925.02,214.56,2015-01-13,2016-03-15
1110,5046,KEOKUK,1915.08,147.313846154,56,16.2666666667,52632,126.0,9.69230769231,49.1261538462,769.08,2013.8,2015-01-15,2016-03-31
1111,5047,CEDAR RAPIDS,795.06,132.51,57,26.1126984127,52402,36.0,6.0,44.18,221.28,4408.44,2015-01-26,2016-03-28
1112,5048,ROLFE,1566.34,78.317,76,15.8117142857,50581,129.25,6.4625,26.115,335.48,555.18,2015-02-24,2016-03-08
1113,5050,CARLISLE,23639.01,195.363719008,91,15.8691892956,50047,2137.0,17.6611570248,67.5519008264,7048.32,1999.78,2015-01-13,2016-02-24
1114,5051,DES MOINES,5602.57,57.7584536082,77,22.869167894,50309,301.04,3.10350515464,19.2658762887,1896.36,1719.36,2015-01-14,2016-03-23
1115,5052,GREENFIELD,2310.3,121.594736842,1,15.6036591479,50849,170.85,8.99210526316,40.6326315789,594.18,1588.56,2015-02-09,2016-03-14
1116,5054,MANCHESTER,41078.22,129.176792453,28,17.5182060497,52087,2966.0,9.32704402516,43.1471069182,10543.16,1816.44,2015-02-16,2016-03-28
1117,5057,DES MOINES,4258.48,73.4220689655,77,17.9706909086,50317,274.47,4.73224137931,24.5106896552,741.57,1244.88,2015-01-08,2016-03-31
1118,5058,Urbandale,3187.54,109.915172414,77,17.3625459496,50323,200.85,6.92586206897,36.7051724138,695.67,951.05,2015-01-07,2016-02-09
1119,5059,HUMESTON,2418.45,100.76875,93,15.0447767857,50123,227.57,9.48208333333,33.74125,519.24,9402.12,2015-01-13,2016-03-09
1120,5060,IOWA CITY,7500.54,89.2921428571,52,17.0797278912,52240,542.1,6.45357142857,29.8098809524,1298.38,81.4,2015-01-08,2015-01-08
1121,5061,CEDAR RAPIDS,2882.76,144.138,57,18.5544285714,52404,197.1,9.855,48.183,580.44,200.46,2015-01-08,2016-03-07
1122,5062,MONTROSE,1610.61,94.7417647059,56,15.895070028,52639,110.4,6.49411764706,31.8194117647,291.78,5726.56,2015-01-08,2016-03-31
1123,5063,WATERLOO,24694.01,199.145241935,7,20.1238095238,50703,1373.09,11.0733064516,66.4085483871,4562.35,778.41,2015-01-15,2016-03-24
1124,5064,FAIRFAX,3293.81,109.793666667,57,14.9723809524,52228,254.25,8.475,36.6133333333,274.26,64.8,2015-01-05,2016-03-21
1125,5065,SIOUX CITY,2728.39,37.8943055556,97,18.9851435844,51106,172.67,2.39819444444,12.6570833333,787.86,492.34,2015-02-26,2016-03-17
1126,5066,DUBUQUE,6365.22,219.490344828,31,18.7007553366,52003,388.5,13.3965517241,73.2165517241,2928.84,1873.83,2015-01-06,2016-03-29
1127,5067,STORM LAKE,8416.48,90.4997849462,11,29.3190182445,50588,445.61,4.79150537634,30.2725806452,1057.88,430.35,2015-01-07,2016-03-30
1128,5068,ARNOLDS PARK,21599.25,71.2846534653,30,17.6859375336,51331,1490.19,4.91811881188,23.7784488449,5653.31,845.83,2015-01-22,2016-02-04
1129,5069,LAKE MILLS,3350.21,139.592083333,95,15.8588541667,50450,308.62,12.8591666667,46.5858333333,1019.13,978.38,2015-01-05,2016-03-28
1130,5070,WILTON,6691.12,29.4762995595,70,14.0576815674,52778,635.19,2.7981938326,9.85004405286,2259.37,833.09,2015-01-05,2016-03-21
1131,5071,DURANT,7149.19,36.6625128205,16,14.8122741148,52747,615.77,3.15779487179,12.2555897436,1564.15,988.56,2015-01-07,2016-03-30
1132,5072,MOUNT PLEASANT,2676.94,127.473333333,44,18.0047165533,52641,216.0,10.2857142857,42.6333333333,393.72,482.82,2015-01-26,2016-03-21
1133,5073,CEDAR RAPIDS,7409.64,172.317209302,57,16.0227464009,52404,497.7,11.5744186047,57.5162790698,1332.36,1087.62,2015-02-24,2015-07-28
1134,5075,NEW SHARON,1656.08,87.1621052632,62,17.0636842105,50207,111.75,5.88157894737,29.0636842105,711.86,1665.66,2015-01-20,2016-03-22
1135,5076,SIOUX CITY,1631.04,77.6685714286,97,22.9003174603,51106,79.55,3.7880952381,25.9004761905,875.05,2907.37,2015-01-07,2016-03-09
1136,5077,COUNCIL BLUFFS,25290.6,160.067088608,78,14.4980018083,51501,1861.5,11.7816455696,53.4713924051,6004.26,171.93,2015-01-08,2016-03-31
1137,5078,COUNCIL BLUFFS,1104.11,61.3394444444,78,20.8545691154,51501,62.46,3.47,20.4716666667,594.51,3322.68,2015-01-08,2016-03-31
1138,5079,DENISON,1710.09,90.0047368421,24,16.1003446115,51442,109.64,5.77052631579,30.0615789474,185.85,2787.73,2015-01-14,2016-03-23
1139,5080,SPENCER,23506.93,131.323631285,21,16.424131698,51301,2314.28,12.9289385475,43.8282122905,5659.02,52025.25,2015-03-03,2016-03-08
1140,5081,ATLANTIC,3024.42,112.015555556,15,13.4120194004,50022,263.84,9.77185185185,37.37,564.9,708.24,2015-01-05,2016-03-28
1141,5082,ATLANTIC,1091.43,90.9525,15,14.8174503968,50022,79.19,6.59916666667,30.335,362.79,1382.64,2015-01-05,2016-03-28
1142,5083,SIOUX CITY,2564.4,106.85,97,19.1577380952,51104,162.45,6.76875,35.6458333333,74.4,177.48,2015-02-18,2016-03-02
1143,5086,SIOUX CITY,6410.35,123.275961538,97,16.2319413919,51106,452.15,8.69519230769,41.1717307692,810.6,,2015-01-05,2016-03-31
1144,5088,HOSPERS,2015.45,95.9738095238,84,16.9199036281,51238,161.14,7.67333333333,32.1447619048,479.16,,2015-01-05,2016-03-28
1145,5089,MISSOURI VALLEY,3198.24,35.536,43,18.9814456902,51555,216.82,2.40911111111,11.8503333333,884.03,,2015-01-07,2016-03-30
1146,5090,MUSCATINE,3827.79,103.453783784,70,19.7257467994,52761,226.69,6.12675675676,34.6091891892,2193.89,,2015-01-05,2016-03-28
1147,5091,MUSCATINE,2068.66,38.3085185185,70,18.5221308887,52761,159.42,2.95222222222,12.852037037,523.82,,2015-01-07,2016-03-30
1148,5092,WEST DES MOINES,5816.74,83.0962857143,77,19.9757482993,50265,328.09,4.687,27.7352857143,1815.54,,2015-01-22,2016-03-10
1149,5093,LE CLAIRE,8766.54,42.1468269231,82,20.8336027934,52753,569.42,2.73759615385,14.0679326923,2430.57,,2015-03-04,2016-02-24
1150,5094,CEDAR RAPIDS,1384.32,86.52,57,13.9459970238,52401,139.72,8.7325,28.944375,511.86,,2015-01-13,2016-03-29
1151,5096,NORTH LIBERTY,6711.18,113.748813559,52,17.2511702986,52317,437.5,7.41525423729,38.0155932203,2040.42,,2015-01-14,2016-01-13
1152,5097,CEDAR RAPIDS,8372.02,130.8128125,57,15.8375967262,52402,588.75,9.19921875,43.6925,3160.02,,2015-01-27,2016-03-01
1153,5098,DES MOINES,9819.41,94.4174038462,77,20.8337454212,50311,556.4,5.35,31.4968269231,1360.74,,2015-02-24,2016-03-15
1154,5099,ANKENY,2953.83,89.51,77,17.7271428571,50023,179.06,5.42606060606,29.9554545455,1250.49,,2015-01-27,2016-01-26
1155,5100,DAVENPORT,11772.55,140.149404762,82,18.7436323696,52802,740.77,8.81869047619,46.7535714286,2180.76,,2015-04-27,2016-03-14
1156,5101,WATERLOO,10142.1,99.4323529412,7,18.5357959851,50701,651.36,6.38588235294,33.198627451,1701.47,,2015-01-12,2016-03-28
1157,5102,MOUNT VERNON,184330.16,279.288121212,57,20.7171028139,52314,12155.95,18.4181060606,93.1888484848,27695.76,,2015-04-21,2016-03-15
1158,9001,SWISHER,28208.52,1226.4573913,52,40.1437681159,52338,639.0,27.7826086957,408.855652174,2341.08,,2015-01-06,2016-03-29
1159,9002,LECLAIRE,37700.52,856.83,82,34.4963636364,52753,1242.0,28.2272727273,285.774545455,4865.16,,2015-01-08,2016-03-24
1160,9010,NORWALK,5757.96,359.8725,91,26.9641666667,50211,212.4,13.275,120.0075,3861.6,,2015-01-08,2016-03-31
